Date,Actual_Close,Predicted_Close,Predicted_Close_Minimum,Predicted_Close_Maximum,Percent_Change_from_Close,Actual_Up_Down,Predicted_Up_Down,Company
2022-07-04,291.899994,,,,,Down,nan,ITC.NS
2022-07-05,286.899994,278.2342038697574,269.69712215368025,287.28691208705123,3.0204915690038714,Down,Down,ITC.NS
2022-07-06,289.299988,280.0805445415769,271.1624008065852,289.2436870588343,3.186810867901967,Up,Up,ITC.NS
2022-07-07,291.950012,280.6304622307905,271.53741675960254,289.6538453861111,3.877221888660006,Up,Up,ITC.NS
2022-07-08,293.049988,280.82508382544626,272.4217260503078,289.93373173525447,4.171610535794914,Up,Up,ITC.NS
2022-07-11,295.0,282.4538380878002,273.30558699968657,291.165222806902,4.252936241423663,Up,Up,ITC.NS
2022-07-12,292.700012,282.1322922208784,273.2120690226175,291.6434616429521,3.610426834940362,Down,Down,ITC.NS
2022-07-13,294.049988,283.26680300082245,273.7733673940881,292.157755843075,3.6671264884314634,Up,Up,ITC.NS
2022-07-14,290.850006,285.5340210326777,277.0856073787008,294.84474037028826,1.8277410547216293,Down,Up,ITC.NS
2022-07-15,293.549988,285.3535767426864,276.59646387240144,294.346302640593,2.792168827243702,Up,Down,ITC.NS
2022-07-18,295.299988,291.9699610521202,283.0375315859314,301.1813063109904,1.1276759509654255,Up,Up,ITC.NS
2022-07-19,294.600006,293.04047259754685,284.0173240442645,302.92400835994675,0.5293731740294517,Down,Up,ITC.NS
2022-07-20,298.200012,292.7755285861457,284.17084992653184,302.0209150309485,1.819075518298189,Up,Down,ITC.NS
2022-07-21,299.549988,293.3441216763157,284.24167375780974,301.945345945664,2.0717297854420997,Up,Up,ITC.NS
2022-07-22,300.549988,296.0256880017618,287.08711536275234,304.817051227913,1.5053402691329263,Up,Up,ITC.NS
2022-07-25,301.100006,300.66861903566235,291.8250389670848,309.3094188117534,0.1432703273800871,Up,Up,ITC.NS
2022-07-26,302.450012,298.8678339903543,290.8030078170914,307.65371868654324,1.184386796997615,Up,Down,ITC.NS
2022-07-27,304.149994,300.19127989333555,291.7436632854156,309.5045479399338,1.3015663931476011,Up,Up,ITC.NS
2022-07-28,303.450012,300.89308080396086,291.7037001653226,309.4082321003313,0.842620232303421,Down,Up,ITC.NS
2022-07-29,303.049988,302.8256897073746,293.9498331637951,311.3573732123281,0.0740136286114638,Down,Up,ITC.NS
2022-08-01,307.5,306.34069894196267,297.5109369575123,314.9608856657049,0.3770084741584809,Up,Up,ITC.NS
2022-08-02,309.950012,309.573561997724,299.95259385146915,318.7103628759637,0.1214550694309983,Up,Up,ITC.NS
2022-08-03,308.149994,311.0960723653092,302.3123455528332,319.62221126769805,-0.9560533579985002,Down,Up,ITC.NS
2022-08-04,309.5,310.78457916653497,302.2748430460675,319.8853606881926,-0.4150498114814113,Up,Down,ITC.NS
2022-08-05,310.850006,311.84545410968747,302.43394016916346,320.6036092587102,-0.3202342256629902,Up,Up,ITC.NS
2022-08-08,313.149994,313.5555554436756,304.59437377410245,322.6530787248864,-0.1295102830739938,Up,Up,ITC.NS
2022-08-10,311.200012,317.1460181527376,308.0594089774619,326.3942482644753,-1.910670283887263,Down,Up,ITC.NS
2022-08-11,306.25,317.98437140069205,309.2450868577957,327.08236482387935,-3.8316314777769978,Down,Up,ITC.NS
2022-08-12,308.549988,317.30799530693696,309.2372682405156,326.59128476346046,-2.838440333025382,Up,Down,ITC.NS
2022-08-16,310.549988,316.472915705094,307.3942856937565,325.582089154975,-1.9072381046409916,Up,Down,ITC.NS
2022-08-17,312.549988,318.2785316283575,309.8623349005012,327.624036827648,-1.8328407769311768,Up,Up,ITC.NS
2022-08-18,315.649994,317.15237446191253,308.3299954043406,326.3864466476617,-0.4759640394330364,Up,Down,ITC.NS
2022-08-19,312.0,318.3723233435997,309.81126941542664,327.32740081252126,-2.042411328076828,Down,Up,ITC.NS
2022-08-22,314.399994,318.3796886289349,309.256020640416,327.5725958585062,-1.265806203843283,Up,Up,ITC.NS
2022-08-23,315.899994,317.9904592457654,308.9325242663777,327.21174133772,-0.6617490615607341,Up,Down,ITC.NS
2022-08-24,314.100006,314.4606001438562,306.0179869619902,323.1972054203828,-0.1148023358701209,Down,Down,ITC.NS
2022-08-25,312.350006,314.32405944313666,305.6920940633402,322.91194032534224,-0.6320004498852656,Down,Down,ITC.NS
2022-08-26,312.899994,317.9157056327226,308.6666558930079,326.7997546505921,-1.6029759440400078,Up,Up,ITC.NS
2022-08-29,313.549988,320.0099528412844,310.7007466932976,328.80140033357617,-2.0602663334448525,Up,Up,ITC.NS
2022-08-30,320.5,322.95416616283103,313.8010700644029,332.0901162788135,-0.765730472022162,Up,Up,ITC.NS
2022-09-01,317.600006,324.72236396570383,315.6108684437191,334.36847536361125,-2.24255599217584,Down,Up,ITC.NS
2022-09-02,323.149994,328.2650468107196,319.6513136238063,337.3215315649781,-1.582872630571545,Up,Up,ITC.NS
2022-09-05,328.850006,331.2363857378883,322.0778557376923,340.6773055252314,-0.7256742266528403,Up,Up,ITC.NS
2022-09-06,327.149994,331.7643675621907,322.6323824851974,340.1500161632692,-1.410476431856739,Down,Up,ITC.NS
2022-09-07,326.100006,332.2262995329016,323.3680269825581,340.70974383993365,-1.8786548359957929,Down,Up,ITC.NS
