Date,Actual_Close,Predicted_Close,Predicted_Close_Minimum,Predicted_Close_Maximum,Percent_Change_from_Close,Actual_Up_Down,Predicted_Up_Down,Company
2022-07-04,420.299988,,,,,Down,nan,WIPRO.NS
2022-07-05,413.600006,415.3378149504982,398.9551388358289,431.5641310938156,-0.4201665680097257,Down,Down,WIPRO.NS
2022-07-06,416.049988,415.571831233627,400.42529371371904,430.8076541525383,0.1149277202654288,Up,Up,WIPRO.NS
2022-07-07,420.799988,412.35487495434666,397.1802432339168,429.0010583160435,2.006918556673849,Up,Down,WIPRO.NS
2022-07-08,419.100006,416.2799737302,401.6111908890869,432.4629468687454,0.6728781268020401,Down,Up,WIPRO.NS
2022-07-11,411.200012,404.77456452162136,388.7115117074999,420.73502820864303,1.5626087769614796,Down,Down,WIPRO.NS
2022-07-12,409.149994,408.0036443107368,391.6423038016162,424.2039271771021,0.2801783468346234,Down,Up,WIPRO.NS
2022-07-13,406.700012,404.96795674411777,389.157026406177,420.8893663671972,0.4258803060675209,Down,Down,WIPRO.NS
2022-07-14,401.450012,408.59789960925775,393.1967077196903,423.28763132441935,-1.7805174730590707,Down,Up,WIPRO.NS
2022-07-15,393.850006,409.8386169131453,395.24162045793565,426.0439228348542,-4.059568533596847,Down,Up,WIPRO.NS
2022-07-18,404.75,412.45365627571726,397.0305341676557,426.88978031044377,-1.903312236125328,Up,Up,WIPRO.NS
2022-07-19,405.649994,414.5485846797824,399.7854560690436,430.2040781621988,-2.193662223937414,Up,Up,WIPRO.NS
2022-07-20,412.100006,416.3787653322527,400.0502686993808,431.8500572720624,-1.0382817932433417,Up,Up,WIPRO.NS
2022-07-21,414.0,417.359725819427,401.1569753356068,432.8634211139103,-0.8115279757070079,Up,Up,WIPRO.NS
2022-07-22,410.850006,422.72719651598544,406.7456346932086,438.77712435337,-2.890882400519043,Down,Up,WIPRO.NS
2022-07-25,414.799988,423.1985395366688,406.9306632388679,439.66918604784655,-2.0247231869902507,Up,Up,WIPRO.NS
2022-07-26,405.200012,419.5628982131698,404.1783832189147,434.8229168637315,-3.544641112490825,Down,Down,WIPRO.NS
2022-07-27,406.649994,418.2378285456918,403.1487821662615,433.6906968031209,-2.8495843395221607,Up,Down,WIPRO.NS
2022-07-28,416.0,423.7781793758496,407.6853517765099,440.2140589395219,-1.869754657656158,Up,Up,WIPRO.NS
2022-07-29,423.700012,422.5289636110031,407.84986583135657,437.8988732317946,0.2763862062380338,Up,Down,WIPRO.NS
2022-08-01,429.0,422.9153363802674,406.54015183467175,440.1163346779049,1.4183365080961694,Up,Up,WIPRO.NS
2022-08-02,429.600006,421.284489750651,405.65384362704697,437.3238770296692,1.935641558009895,Up,Down,WIPRO.NS
2022-08-03,432.350006,424.0954721280033,408.3442265614991,439.5046142816664,1.9092248774010023,Up,Up,WIPRO.NS
