Date,Close,Company,Open,High,Low,Adj Close,Volume
2017-11-29,936.650024,HDFCBANK.NS,932.5,937.75,927.900024,908.363892,1637292.0
2017-11-30,926.849976,HDFCBANK.NS,934.349976,936.974976,920.0,898.859802,2898156.0
2017-12-01,924.099976,HDFCBANK.NS,927.450012,930.0,922.049988,896.192871,1929074.0
2017-12-04,917.049988,HDFCBANK.NS,927.450012,927.450012,915.049988,889.355835,1820966.0
2017-12-05,910.224976,HDFCBANK.NS,913.0,914.275024,903.5,882.736816,1946680.0
2017-12-06,901.650024,HDFCBANK.NS,909.974976,910.674988,899.5,874.420837,3197560.0
2017-12-07,904.825012,HDFCBANK.NS,903.325012,908.299988,901.549988,877.5,2115652.0
2017-12-08,920.200012,HDFCBANK.NS,907.0,926.5,907.0,892.410645,4478200.0
2017-12-11,923.200012,HDFCBANK.NS,924.0,925.875,920.0,895.320007,1599116.0
2017-12-12,909.950012,HDFCBANK.NS,924.549988,924.950012,907.974976,882.470215,1205294.0
2017-12-13,910.674988,HDFCBANK.NS,910.025024,922.5,907.549988,883.173279,1453730.0
2017-12-14,919.025024,HDFCBANK.NS,912.0,920.0,906.0,891.27124,1841546.0
2017-12-15,936.724976,HDFCBANK.NS,928.0,944.0,927.75,908.436646,6225062.0
2017-12-18,939.474976,HDFCBANK.NS,927.5,949.5,904.650024,911.103516,6148994.0
2017-12-19,942.25,HDFCBANK.NS,939.900024,946.825012,938.075012,913.794739,2476056.0
2017-12-20,934.075012,HDFCBANK.NS,949.450012,951.549988,931.825012,905.866699,4671752.0
2017-12-21,934.150024,HDFCBANK.NS,939.950012,942.5,932.599976,905.939453,3427272.0
2017-12-22,938.325012,HDFCBANK.NS,939.5,940.0,930.875,909.988342,2235452.0
2017-12-26,934.174988,HDFCBANK.NS,940.5,941.400024,928.349976,905.963623,3392848.0
2017-12-27,928.375,HDFCBANK.NS,935.049988,935.150024,925.575012,900.338806,1744692.0
2017-12-28,939.025024,HDFCBANK.NS,929.450012,940.450012,929.0,910.667236,4350260.0
2017-12-29,936.200012,HDFCBANK.NS,938.400024,939.599976,934.075012,907.927429,3172936.0
2018-01-01,927.25,HDFCBANK.NS,936.349976,940.375,925.25,899.247681,3290258.0
2018-01-02,936.174988,HDFCBANK.NS,929.275024,937.5,929.275024,907.903198,2388158.0
2018-01-03,926.325012,HDFCBANK.NS,937.5,939.125,925.599976,898.350647,2265644.0
2018-01-04,929.950012,HDFCBANK.NS,926.5,932.75,926.5,901.866211,1186888.0
2018-01-05,931.799988,HDFCBANK.NS,931.5,934.025024,927.775024,903.6604,1435434.0
2018-01-08,930.299988,HDFCBANK.NS,932.5,935.349976,928.875,902.205688,2285154.0
2018-01-09,931.849976,HDFCBANK.NS,931.0,934.924988,927.5,903.708801,2652764.0
2018-01-10,932.099976,HDFCBANK.NS,932.599976,933.950012,928.650024,903.951294,2307944.0
2018-01-11,936.275024,HDFCBANK.NS,932.099976,938.0,928.125,908.000183,2029548.0
2018-01-12,932.650024,HDFCBANK.NS,936.5,939.075012,930.0,904.484741,2168354.0
2018-01-15,948.875,HDFCBANK.NS,934.974976,952.200012,929.924988,920.219666,6288222.0
2018-01-16,950.075012,HDFCBANK.NS,951.724976,955.0,942.625,921.383545,3222692.0
2018-01-17,945.25,HDFCBANK.NS,948.5,951.275024,943.5,916.704224,1452748.0
2018-01-18,967.150024,HDFCBANK.NS,962.0,977.0,959.025024,937.94281,8324770.0
2018-01-19,976.099976,HDFCBANK.NS,967.575012,979.950012,959.625,946.622498,5727994.0
2018-01-22,981.674988,HDFCBANK.NS,980.0,994.0,976.575012,952.029114,4424884.0
2018-01-23,975.650024,HDFCBANK.NS,982.5,983.349976,971.650024,946.186157,2523898.0
2018-01-24,978.825012,HDFCBANK.NS,976.275024,984.5,975.299988,949.265259,2395284.0
2018-01-25,987.474976,HDFCBANK.NS,976.950012,990.0,975.25,957.653992,4361834.0
2018-01-29,999.825012,HDFCBANK.NS,989.0,1003.474976,989.0,969.631104,4117946.0
2018-01-30,997.75,HDFCBANK.NS,998.900024,1000.950012,992.075012,967.618774,3198780.0
2018-01-31,1002.849976,HDFCBANK.NS,994.700012,1006.75,993.5,972.564636,3471674.0
2018-02-01,995.575012,HDFCBANK.NS,1003.0,1007.5,992.650024,965.50946,3260710.0
2018-02-02,974.0,HDFCBANK.NS,993.0,994.950012,970.75,944.585938,3673062.0
2018-02-05,956.924988,HDFCBANK.NS,959.0,967.625,952.924988,928.026611,3963392.0
2018-02-06,948.400024,HDFCBANK.NS,930.0,956.0,918.150024,919.759033,5374902.0
2018-02-07,936.400024,HDFCBANK.NS,953.5,953.5,931.200012,908.12146,4182486.0
2018-02-08,940.474976,HDFCBANK.NS,942.0,949.299988,933.25,912.073303,2585722.0
2018-02-09,924.75,HDFCBANK.NS,923.950012,932.349976,922.049988,896.823303,3204476.0
2018-02-12,938.325012,HDFCBANK.NS,930.0,943.0,927.575012,909.988342,2190554.0
2018-02-14,941.575012,HDFCBANK.NS,944.900024,948.950012,937.325012,913.140137,1788594.0
2018-02-15,940.950012,HDFCBANK.NS,944.849976,947.375,937.5,912.533997,2457612.0
2018-02-16,939.299988,HDFCBANK.NS,941.950012,947.424988,937.825012,910.933838,1791760.0
2018-02-19,939.099976,HDFCBANK.NS,941.299988,943.799988,929.525024,910.739868,1827276.0
2018-02-20,931.599976,HDFCBANK.NS,942.375,942.924988,929.400024,903.466309,2042034.0
2018-02-21,928.700012,HDFCBANK.NS,933.974976,934.275024,926.099976,900.654053,1376536.0
2018-02-22,926.599976,HDFCBANK.NS,925.0,930.0,920.775024,898.61731,6626798.0
2018-02-23,940.275024,HDFCBANK.NS,928.450012,942.424988,925.200012,911.879456,2038374.0
2018-02-26,955.775024,HDFCBANK.NS,944.049988,957.400024,941.775024,926.911377,2394442.0
2018-02-27,951.275024,HDFCBANK.NS,957.375,960.875,950.0,922.547241,2393664.0
2018-02-28,942.099976,HDFCBANK.NS,944.775024,947.724976,939.0,913.649292,2033182.0
2018-03-01,937.174988,HDFCBANK.NS,939.650024,946.650024,934.0,908.873047,1954920.0
2018-03-05,934.974976,HDFCBANK.NS,937.075012,939.0,929.125,906.739502,1890732.0
2018-03-06,923.125,HDFCBANK.NS,935.0,939.950012,919.75,895.247314,2288414.0
2018-03-07,916.299988,HDFCBANK.NS,920.0,926.700012,914.25,888.628479,2814082.0
2018-03-08,926.424988,HDFCBANK.NS,919.900024,929.25,916.0,898.447632,2759362.0
2018-03-09,925.525024,HDFCBANK.NS,927.474976,932.625,922.0,897.57489,2054054.0
2018-03-12,933.625,HDFCBANK.NS,930.099976,934.724976,926.700012,905.430176,3278558.0
2018-03-13,930.125,HDFCBANK.NS,933.724976,942.375,927.5,902.03595,2562100.0
2018-03-14,932.25,HDFCBANK.NS,928.0,933.950012,924.0,904.096741,1840196.0
2018-03-15,940.400024,HDFCBANK.NS,932.599976,943.75,932.599976,912.000671,2935462.0
2018-03-16,926.5,HDFCBANK.NS,940.0,940.549988,923.275024,898.520386,3948168.0
2018-03-19,923.625,HDFCBANK.NS,926.5,930.0,921.575012,895.732239,3919370.0
2018-03-20,919.75,HDFCBANK.NS,922.549988,927.950012,917.625,891.974243,1828686.0
2018-03-21,929.450012,HDFCBANK.NS,924.0,931.599976,921.650024,901.381409,2960570.0
2018-03-22,933.875,HDFCBANK.NS,929.450012,940.0,927.549988,905.672729,3336612.0
2018-03-23,920.775024,HDFCBANK.NS,923.325012,926.549988,918.625,892.968323,3595076.0
2018-03-26,946.724976,HDFCBANK.NS,919.950012,950.0,916.75,918.134644,5250884.0
2018-03-27,946.299988,HDFCBANK.NS,946.900024,949.5,938.0,917.722473,3068418.0
2018-03-28,943.049988,HDFCBANK.NS,941.474976,949.849976,938.025024,914.570496,4418754.0
2018-04-02,965.599976,HDFCBANK.NS,945.25,967.875,945.25,936.439575,2298184.0
2018-04-03,957.950012,HDFCBANK.NS,961.974976,962.849976,955.5,929.020691,2039942.0
2018-04-04,941.625,HDFCBANK.NS,956.474976,962.474976,939.224976,913.18866,1857054.0
2018-04-05,954.450012,HDFCBANK.NS,950.650024,957.0,945.099976,925.626404,2429446.0
2018-04-06,961.700012,HDFCBANK.NS,956.099976,963.224976,952.900024,932.65741,1860004.0
2018-04-09,969.525024,HDFCBANK.NS,959.400024,971.0,958.200012,940.246094,2001768.0
2018-04-10,960.424988,HDFCBANK.NS,971.5,971.5,956.75,931.420898,3033618.0
2018-04-11,959.424988,HDFCBANK.NS,957.950012,960.0,952.700012,930.45105,1435406.0
2018-04-12,964.400024,HDFCBANK.NS,958.0,966.450012,952.950012,935.275879,2356258.0
2018-04-13,962.5,HDFCBANK.NS,964.0,970.0,959.549988,933.433167,1648586.0
2018-04-16,971.049988,HDFCBANK.NS,960.0,975.0,959.924988,941.724976,1423872.0
2018-04-17,974.25,HDFCBANK.NS,971.75,975.5,967.049988,944.82843,1333916.0
2018-04-18,966.299988,HDFCBANK.NS,975.5,976.75,965.025024,937.118469,1356360.0
2018-04-19,969.5,HDFCBANK.NS,970.0,972.400024,966.5,940.221863,1584516.0
2018-04-20,977.950012,HDFCBANK.NS,970.5,980.5,966.075012,948.416687,4680690.0
2018-04-23,967.875,HDFCBANK.NS,989.5,989.5,930.150024,938.645874,7652310.0
2018-04-24,967.5,HDFCBANK.NS,967.5,974.025024,963.0,938.282227,2518708.0
2018-04-25,960.375,HDFCBANK.NS,963.950012,969.0,956.0,931.372437,2010296.0
2018-04-26,965.125,HDFCBANK.NS,958.400024,969.599976,955.625,935.978943,3923740.0
2018-04-27,961.700012,HDFCBANK.NS,966.5,967.75,956.25,932.65741,2888504.0
2018-04-30,972.150024,HDFCBANK.NS,965.0,977.400024,964.400024,942.791809,2304776.0
2018-05-02,984.75,HDFCBANK.NS,975.0,989.0,973.0,955.011353,3550024.0
2018-05-03,983.950012,HDFCBANK.NS,984.025024,987.450012,973.0,954.235413,2076386.0
2018-05-04,994.25,HDFCBANK.NS,985.0,995.0,983.150024,964.224487,3440718.0
2018-05-07,988.700012,HDFCBANK.NS,990.825012,993.650024,987.5,958.842041,2632064.0
2018-05-08,983.525024,HDFCBANK.NS,989.625,989.950012,977.299988,953.823364,3550282.0
2018-05-09,989.200012,HDFCBANK.NS,978.075012,990.25,978.075012,959.326904,2163666.0
2018-05-10,996.349976,HDFCBANK.NS,994.299988,999.5,991.0,966.260925,3585836.0
2018-05-11,1005.875,HDFCBANK.NS,996.349976,1008.5,993.0,975.498352,3028534.0
2018-05-14,1010.875,HDFCBANK.NS,1008.599976,1013.700012,1006.200012,980.347351,2371458.0
2018-05-15,1018.900024,HDFCBANK.NS,1013.525024,1032.5,1013.349976,988.130005,4913342.0
2018-05-16,1011.674988,HDFCBANK.NS,1015.275024,1024.5,1008.575012,981.123108,3420802.0
2018-05-17,1013.875,HDFCBANK.NS,1011.924988,1022.224976,1006.25,983.256836,3307738.0
2018-05-18,1006.075012,HDFCBANK.NS,1012.349976,1012.349976,1001.75,975.692383,2608730.0
2018-05-21,996.525024,HDFCBANK.NS,1008.049988,1010.5,993.025024,966.430725,2424054.0
2018-05-22,994.950012,HDFCBANK.NS,999.349976,1006.974976,992.75,964.903259,1980186.0
2018-05-23,983.75,HDFCBANK.NS,993.900024,997.0,981.700012,954.041504,2863146.0
2018-05-24,993.0,HDFCBANK.NS,983.549988,995.125,978.174988,963.012207,2260372.0
2018-05-25,1004.349976,HDFCBANK.NS,995.0,1008.0,994.950012,974.019348,2379794.0
2018-05-28,1021.099976,HDFCBANK.NS,1003.900024,1026.0,1003.0,990.26355,2551970.0
2018-05-29,1016.299988,HDFCBANK.NS,1019.0,1026.349976,1014.400024,985.608521,1675622.0
2018-05-30,1024.175049,HDFCBANK.NS,1009.849976,1026.5,1008.150024,993.245667,2433498.0
2018-05-31,1069.724976,HDFCBANK.NS,1050.0,1080.0,1040.0,1044.046265,19819596.0
2018-06-01,1055.300049,HDFCBANK.NS,1058.0,1069.0,1050.5,1029.967529,10575678.0
2018-06-04,1023.099976,HDFCBANK.NS,1075.0,1078.5,1018.974976,998.540466,44398162.0
2018-06-05,1031.800049,HDFCBANK.NS,1025.0,1033.474976,1011.5,1007.031677,8552730.0
2018-06-06,1028.675049,HDFCBANK.NS,1030.099976,1032.400024,1022.5,1003.981689,4891000.0
2018-06-07,1031.099976,HDFCBANK.NS,1036.599976,1039.900024,1026.599976,1006.348389,5281948.0
2018-06-08,1024.675049,HDFCBANK.NS,1029.5,1030.625,1017.5,1000.077759,3090444.0
2018-06-11,1021.150024,HDFCBANK.NS,1025.949951,1031.474976,1019.400024,996.637268,3545594.0
2018-06-12,1021.924988,HDFCBANK.NS,1025.949951,1026.349976,1019.200012,997.393616,2617128.0
2018-06-13,1015.724976,HDFCBANK.NS,1026.0,1027.400024,1012.049988,991.342468,3948980.0
2018-06-14,1018.700012,HDFCBANK.NS,1015.0,1022.5,1012.5,994.246094,8463788.0
2018-06-15,1014.799988,HDFCBANK.NS,1013.0,1019.450012,1011.150024,990.439758,5440408.0
2018-06-18,1009.575012,HDFCBANK.NS,1015.049988,1019.400024,1004.549988,985.34021,3743702.0
2018-06-19,1011.75,HDFCBANK.NS,1012.474976,1020.349976,1009.650024,987.462952,5490576.0
2018-06-20,1028.074951,HDFCBANK.NS,1013.0,1029.0,1012.5,1003.395996,4525856.0
2018-06-21,1028.800049,HDFCBANK.NS,1030.0,1035.400024,1023.525024,1004.103699,6755352.0
2018-06-22,1041.675049,HDFCBANK.NS,1028.474976,1044.400024,1024.925049,1016.669556,3924490.0
2018-06-25,1047.474976,HDFCBANK.NS,1041.525024,1048.900024,1036.525024,1022.330383,3496168.0
2018-06-26,1046.849976,HDFCBANK.NS,1043.025024,1051.5,1039.925049,1021.720337,4580966.0
2018-06-27,1056.300049,HDFCBANK.NS,1046.5,1059.75,1045.0,1030.943604,9563402.0
2018-06-28,1065.425049,HDFCBANK.NS,1057.5,1070.0,1055.599976,1039.849487,18766770.0
2018-06-29,1054.224976,HDFCBANK.NS,1060.849976,1070.0,1052.550049,1028.918213,9729060.0
2018-07-02,1036.625,HDFCBANK.NS,1054.175049,1054.199951,1031.625,1011.740845,4932438.0
2018-07-03,1035.099976,HDFCBANK.NS,1036.625,1042.5,1032.800049,1010.252441,3431550.0
2018-07-04,1051.775024,HDFCBANK.NS,1038.125,1054.025024,1034.5,1026.5271,3048996.0
2018-07-05,1061.875,HDFCBANK.NS,1052.5,1064.5,1046.275024,1036.384644,4867984.0
2018-07-06,1057.574951,HDFCBANK.NS,1056.650024,1067.775024,1055.675049,1032.187866,4060672.0
2018-07-09,1062.824951,HDFCBANK.NS,1060.925049,1065.0,1053.875,1037.311768,3091148.0
2018-07-10,1073.199951,HDFCBANK.NS,1064.949951,1074.800049,1062.5,1047.437744,5475368.0
2018-07-11,1074.125,HDFCBANK.NS,1072.525024,1077.849976,1067.400024,1048.340576,2928960.0
2018-07-12,1082.974976,HDFCBANK.NS,1076.449951,1089.925049,1076.0,1056.978149,4010334.0
2018-07-13,1090.449951,HDFCBANK.NS,1084.199951,1095.400024,1081.550049,1064.273682,3580594.0
2018-07-16,1084.425049,HDFCBANK.NS,1089.699951,1095.025024,1081.875,1058.393433,4508668.0
2018-07-17,1088.375,HDFCBANK.NS,1081.625,1090.5,1081.625,1062.248535,3180962.0
2018-07-18,1088.099976,HDFCBANK.NS,1093.5,1110.0,1086.824951,1061.980225,8730136.0
2018-07-19,1093.050049,HDFCBANK.NS,1091.5,1096.75,1085.5,1066.811401,2652388.0
2018-07-20,1094.525024,HDFCBANK.NS,1093.050049,1101.425049,1085.550049,1068.250977,5003482.0
2018-07-23,1078.224976,HDFCBANK.NS,1075.0,1089.0,1069.025024,1052.342163,8440066.0
2018-07-24,1079.875,HDFCBANK.NS,1073.5,1084.5,1073.5,1053.952637,2604396.0
2018-07-25,1085.175049,HDFCBANK.NS,1082.324951,1088.400024,1080.0,1059.125488,3519308.0
2018-07-26,1096.300049,HDFCBANK.NS,1082.5,1101.724976,1082.5,1069.983398,10640546.0
2018-07-27,1101.074951,HDFCBANK.NS,1100.974976,1105.974976,1092.349976,1074.643677,5277298.0
2018-07-30,1084.949951,HDFCBANK.NS,1099.5,1099.5,1079.699951,1058.905762,3584560.0
2018-07-31,1089.75,HDFCBANK.NS,1080.0,1092.949951,1075.025024,1063.590454,4430472.0
2018-08-01,1079.349976,HDFCBANK.NS,1081.400024,1087.5,1075.849976,1053.440186,3035780.0
2018-08-02,1065.099976,HDFCBANK.NS,1076.75,1076.849976,1060.675049,1039.532227,4452852.0
2018-08-03,1060.824951,HDFCBANK.NS,1066.775024,1073.525024,1057.0,1035.359863,6802004.0
2018-08-06,1057.150024,HDFCBANK.NS,1060.5,1068.699951,1053.050049,1031.773071,2872316.0
2018-08-07,1065.449951,HDFCBANK.NS,1062.5,1067.25,1054.0,1039.873779,3714228.0
2018-08-08,1068.175049,HDFCBANK.NS,1067.925049,1075.900024,1066.525024,1042.533447,4972690.0
2018-08-09,1059.25,HDFCBANK.NS,1071.0,1071.0,1047.324951,1033.822754,4472204.0
2018-08-10,1057.224976,HDFCBANK.NS,1061.75,1061.900024,1049.0,1031.846191,2721470.0
2018-08-13,1045.824951,HDFCBANK.NS,1042.0,1051.974976,1040.0,1020.719971,5027126.0
2018-08-14,1044.550049,HDFCBANK.NS,1049.0,1052.5,1043.599976,1019.475647,2467982.0
2018-08-16,1037.849976,HDFCBANK.NS,1041.5,1043.349976,1033.199951,1012.936401,5312580.0
2018-08-17,1038.675049,HDFCBANK.NS,1041.449951,1046.525024,1035.824951,1013.741699,3032664.0
2018-08-20,1048.099976,HDFCBANK.NS,1037.5,1053.800049,1037.5,1022.940369,3905568.0
2018-08-21,1048.025024,HDFCBANK.NS,1049.0,1056.0,1046.324951,1022.867126,3888160.0
2018-08-23,1039.949951,HDFCBANK.NS,1052.5,1053.5,1038.425049,1014.985901,6287276.0
2018-08-24,1034.925049,HDFCBANK.NS,1035.5,1046.800049,1033.025024,1010.081787,4857314.0
2018-08-27,1040.224976,HDFCBANK.NS,1038.5,1044.25,1035.125,1015.254333,6287394.0
2018-08-28,1047.425049,HDFCBANK.NS,1044.0,1049.125,1039.400024,1022.281555,4986766.0
2018-08-29,1039.25,HDFCBANK.NS,1046.074951,1047.025024,1036.375,1014.302856,4936846.0
2018-08-30,1033.050049,HDFCBANK.NS,1041.800049,1043.949951,1030.925049,1008.251709,10913730.0
2018-08-31,1030.599976,HDFCBANK.NS,1034.599976,1039.375,1029.125,1005.860535,7885750.0
2018-09-03,1037.525024,HDFCBANK.NS,1034.699951,1039.474976,1031.75,1012.619202,3830804.0
2018-09-04,1025.900024,HDFCBANK.NS,1038.449951,1038.974976,1024.5,1001.273376,3565268.0
2018-09-05,1022.924988,HDFCBANK.NS,1026.900024,1030.099976,1017.775024,998.36969,2820754.0
2018-09-06,1026.099976,HDFCBANK.NS,1024.5,1029.5,1016.299988,1001.468445,5201206.0
2018-09-07,1028.474976,HDFCBANK.NS,1025.5,1030.0,1020.375,1003.786438,2959650.0
2018-09-10,1020.575012,HDFCBANK.NS,1027.5,1027.5,1012.549988,996.076111,4299296.0
2018-09-11,1000.200012,HDFCBANK.NS,1023.150024,1024.0,997.075012,976.190186,9093268.0
2018-09-12,1005.924988,HDFCBANK.NS,1000.950012,1010.674988,994.775024,981.777771,6123004.0
2018-09-14,1014.799988,HDFCBANK.NS,1009.924988,1018.700012,1009.474976,990.439758,5167336.0
2018-09-17,996.099976,HDFCBANK.NS,1010.650024,1011.474976,994.0,972.188599,4669110.0
2018-09-18,994.599976,HDFCBANK.NS,997.450012,1004.924988,990.474976,970.724609,4662868.0
2018-09-19,980.674988,HDFCBANK.NS,997.424988,999.0,978.25,957.133911,8356132.0
2018-09-21,985.125,HDFCBANK.NS,986.950012,999.924988,955.099976,961.477051,11305074.0
2018-09-24,962.849976,HDFCBANK.NS,983.625,986.099976,957.5,939.736816,6695396.0
2018-09-25,976.200012,HDFCBANK.NS,962.849976,981.0,957.5,952.766357,8341276.0
2018-09-26,984.099976,HDFCBANK.NS,981.474976,989.0,977.650024,960.476624,7363362.0
2018-09-27,988.075012,HDFCBANK.NS,984.700012,993.0,977.575012,964.356262,9176104.0
2018-09-28,1003.025024,HDFCBANK.NS,990.325012,1007.724976,988.575012,978.947388,7230358.0
2018-10-01,1017.724976,HDFCBANK.NS,1004.900024,1021.0,998.900024,993.294495,6224794.0
2018-10-03,1015.575012,HDFCBANK.NS,1015.224976,1026.099976,1003.5,991.196167,7666074.0
2018-10-04,978.875,HDFCBANK.NS,1004.0,1008.900024,971.5,955.377075,8985292.0
2018-10-05,982.650024,HDFCBANK.NS,976.974976,995.0,970.075012,959.061584,7864590.0
2018-10-08,972.5,HDFCBANK.NS,982.5,984.5,965.0,949.155151,10064010.0
2018-10-09,970.299988,HDFCBANK.NS,972.200012,982.5,965.0,947.007935,6229682.0
2018-10-10,983.575012,HDFCBANK.NS,972.5,991.125,967.75,959.964233,7969966.0
2018-10-11,968.775024,HDFCBANK.NS,962.5,974.150024,958.799988,945.519592,7179952.0
2018-10-12,990.924988,HDFCBANK.NS,972.5,998.549988,971.0,967.137817,4800160.0
2018-10-15,1004.025024,HDFCBANK.NS,995.0,1005.400024,985.150024,979.923401,6292984.0
2018-10-16,996.375,HDFCBANK.NS,1001.5,1009.099976,993.75,972.457031,4703002.0
2018-10-17,987.299988,HDFCBANK.NS,1003.049988,1006.5,981.75,963.599792,3970398.0
2018-10-19,983.875,HDFCBANK.NS,979.450012,990.424988,979.0,960.25708,4933674.0
2018-10-22,999.450012,HDFCBANK.NS,1007.0,1010.0,994.299988,975.458191,10165580.0
2018-10-23,992.424988,HDFCBANK.NS,986.5,999.450012,986.5,968.601868,9714282.0
2018-10-24,996.125,HDFCBANK.NS,1002.0,1004.400024,986.299988,972.213013,9036168.0
2018-10-25,984.400024,HDFCBANK.NS,986.799988,1001.799988,981.224976,960.769531,14923528.0
2018-10-26,980.599976,HDFCBANK.NS,984.400024,988.599976,974.5,957.060669,7577856.0
2018-10-29,963.150024,HDFCBANK.NS,982.049988,982.474976,947.599976,940.029602,8522140.0
2018-10-30,956.375,HDFCBANK.NS,962.5,966.0,949.650024,933.417236,6914352.0
2018-10-31,955.875,HDFCBANK.NS,951.025024,958.950012,942.5,932.92926,11724702.0
2018-11-01,956.099976,HDFCBANK.NS,965.0,965.0,948.0,933.148804,9814526.0
2018-11-02,974.724976,HDFCBANK.NS,963.0,980.0,956.0,951.326721,15046434.0
2018-11-05,978.0,HDFCBANK.NS,974.950012,979.825012,969.0,954.523071,2852648.0
2018-11-06,973.275024,HDFCBANK.NS,977.5,988.0,971.474976,949.911621,4242794.0
2018-11-07,978.974976,HDFCBANK.NS,980.5,982.474976,975.0,955.47467,479380.0
2018-11-09,972.700012,HDFCBANK.NS,979.099976,979.950012,968.150024,949.350403,5050810.0
2018-11-12,960.525024,HDFCBANK.NS,975.75,981.0,958.575012,937.46759,3953882.0
2018-11-13,963.875,HDFCBANK.NS,959.5,968.849976,954.099976,940.737183,6675210.0
2018-11-14,978.875,HDFCBANK.NS,969.275024,980.0,968.299988,955.377075,13055318.0
2018-11-15,987.575012,HDFCBANK.NS,980.950012,988.650024,965.599976,963.868286,5196262.0
2018-11-16,1002.150024,HDFCBANK.NS,990.5,1006.5,990.0,978.093384,7906608.0
2018-11-19,1006.950012,HDFCBANK.NS,1005.5,1010.5,1000.950012,982.778198,6143214.0
2018-11-20,1006.224976,HDFCBANK.NS,1006.5,1009.799988,999.525024,982.070557,2852584.0
2018-11-21,1009.375,HDFCBANK.NS,1006.375,1011.974976,1002.0,985.144958,3272802.0
2018-11-22,1002.75,HDFCBANK.NS,1006.625,1017.5,1000.075012,978.679016,6487276.0
2018-11-26,1024.900024,HDFCBANK.NS,1006.950012,1026.0,1006.025024,1000.297302,9092218.0
2018-11-27,1032.0,HDFCBANK.NS,1020.525024,1033.949951,1020.375,1007.226929,6447720.0
2018-11-28,1044.625,HDFCBANK.NS,1032.5,1049.300049,1030.050049,1019.548767,6510554.0
2018-11-29,1065.525024,HDFCBANK.NS,1050.5,1068.699951,1047.0,1039.947021,15954318.0
2018-11-30,1064.224976,HDFCBANK.NS,1065.0,1068.775024,1055.0,1038.678223,6520462.0
2018-12-03,1056.650024,HDFCBANK.NS,1065.5,1071.0,1053.449951,1031.285034,5399928.0
2018-12-04,1042.775024,HDFCBANK.NS,1052.699951,1055.5,1039.300049,1017.743103,4078710.0
2018-12-05,1049.599976,HDFCBANK.NS,1039.0,1052.650024,1037.974976,1024.404419,5899422.0
2018-12-06,1048.525024,HDFCBANK.NS,1044.849976,1050.824951,1042.5,1023.355103,5865126.0
2018-12-07,1053.800049,HDFCBANK.NS,1053.349976,1059.0,1040.150024,1028.503662,4951960.0
2018-12-10,1044.375,HDFCBANK.NS,1032.949951,1052.400024,1032.949951,1019.304749,5457528.0
2018-12-11,1029.775024,HDFCBANK.NS,1028.0,1035.650024,1016.0,1005.055298,9452890.0
